date,mean,std,min,max,count,range,dispersion
2015-08-18,0.4959759146255727,0.20383087999909116,0.098215685764926,0.9616379597920872,250,0.8634222740271612,0.20383087999909116
2015-08-19,0.4952450557727281,0.2029005748218694,0.0993215954841438,0.958230974531413,251,0.8589093790472693,0.2029005748218694
2015-08-20,0.4941200100748829,0.20806140565113285,0.0905340483697534,0.9423436849056228,251,0.8518096365358694,0.20806140565113285
2015-08-21,0.492678646165707,0.2153280400630713,0.0696355883425159,0.9139434089730392,251,0.8443078206305232,0.2153280400630713
2015-08-24,0.49240907033686876,0.2214812050645461,0.0572638339623206,0.928663458671989,251,0.8713996247096684,0.2214812050645461
2015-08-25,0.47476000802070084,0.21291006422156908,0.0566897622939962,0.931415715942499,251,0.8747259536485027,0.21291006422156908
2015-08-26,0.47977197812958566,0.2094224002978844,0.0636435149976634,0.925705715377798,251,0.8620622003801346,0.2094224002978844
2015-08-27,0.4848311503962228,0.20405575575831936,0.0544874408087012,0.924170853445625,251,0.8696834126369238,0.20405575575831936
2015-08-28,0.4898874335908152,0.1978047044173421,0.1191226854307957,0.9014472356190032,251,0.7823245501882075,0.1978047044173421
2015-08-31,0.49292428771787156,0.1900161778404723,0.102983224398363,0.9262821250021686,251,0.8232989006038056,0.1900161778404723
2015-09-01,0.49494751306611967,0.20453003144723084,0.0726796278012954,0.909382473182801,251,0.8367028453815055,0.20453003144723084
2015-09-03,0.4962976740347412,0.20987705536587808,0.0678251626883971,0.937549557842097,251,0.8697243951536999,0.20987705536587808
2015-09-04,0.4975317826831608,0.21155763421754067,0.0700080699343078,0.9556997052148382,251,0.8856916352805304,0.21155763421754067
2015-09-07,0.4980205204461019,0.2135191008251449,0.060700102734534,0.9644238306622678,251,0.9037237279277338,0.2135191008251449
2015-09-08,0.49868034695740127,0.21514972051382972,0.0569391419497622,0.976282553761512,251,0.9193434118117497,0.21514972051382972
2015-09-09,0.4990815630391492,0.2162520920632641,0.0705406408115024,0.9802043054162,252,0.9096636646046976,0.2162520920632641
2015-09-10,0.4987210420194595,0.21460382650711332,0.0601228529631475,0.9774695369311732,252,0.9173466839680258,0.21460382650711332
2015-09-11,0.49848069467299966,0.2132098455911418,0.0618140687865737,0.9783130246077156,252,0.9164989558211419,0.2132098455911418
2015-09-14,0.49832046310869316,0.2134572215959009,0.0492093791907291,0.9708753497257304,252,0.9216659705350013,0.2134572215959009
2015-09-15,0.4988803087324887,0.21029916229562579,0.0790095297989951,0.9593352264979472,252,0.8803256966989521,0.21029916229562579
2015-09-16,0.49858687248168576,0.20585261620234283,0.064774790704563,0.9482917220990328,252,0.8835169313944697,0.20585261620234283
2015-09-17,0.4990579149811505,0.21046484089092088,0.0604474700307738,0.9577845374604608,252,0.897337067429687,0.21046484089092088
2015-09-18,0.4993719433141269,0.21213431519286918,0.065143221609558,0.9619676356524052,252,0.8968244140428472,0.21213431519286918
2015-09-21,0.49891462886944465,0.2018600530666242,0.056762147739172,0.9666450904219236,252,0.9098829426827516,0.2018600530666242
2015-09-22,0.4989437512423177,0.1967463696241432,0.0491521437351774,0.938013519199665,252,0.8888613754644876,0.1967463696241432
2015-09-23,0.499295834154905,0.19058868771925774,0.0426950757859683,0.9427394244737184,252,0.9000443486877501,0.19058868771925774
2015-09-24,0.49919788809929133,0.19383978215851846,0.0304593918412644,0.9249896955529786,252,0.8945303037117142,0.19383978215851846
2015-09-25,0.49979792672353296,0.1943680463658232,0.0229676052061126,0.9292305444828765,252,0.9062629392767638,0.1943680463658232
2015-09-28,0.49986528447571515,0.19220352541744695,0.0219518430455104,0.908995661781831,252,0.8870438187363205,0.19220352541744695
2015-09-29,0.4992435229771702,0.18757506403823576,0.0293012286964202,0.937997107841274,252,0.9086958791448538,0.18757506403823576
2015-09-30,0.49882901531147344,0.1930652038348653,0.0342008191303601,0.9559980718809562,252,0.9217972527505961,0.1930652038348653
2015-10-01,0.4982133073170121,0.19298113168714934,0.0589745568802326,0.959263637444906,252,0.9002890805646734,0.19298113168714934
2015-10-02,0.4971321445091956,0.18860814623465016,0.0534008782951752,0.9478121231160956,252,0.8944112448209205,0.18860814623465016
2015-10-05,0.496749408247148,0.18868970871300755,0.0489874663863395,0.9072920447067488,252,0.8583045783204093,0.18868970871300755
2015-10-06,0.4961562117959529,0.18276618909552614,0.0980661002888363,0.9046601558823076,252,0.8065940555934713,0.18276618909552614
2015-10-07,0.49508057216709417,0.180715491534595,0.1048488516906223,0.8820297904432195,252,0.7771809387525972,0.180715491534595
2015-10-08,0.4973870481047028,0.18327411048238448,0.0894628489627846,0.8813970099851842,252,0.7919341610223997,0.18327411048238448
2015-10-09,0.49893007507380704,0.18921547399847113,0.0757709315659372,0.9123749489968244,252,0.8366040174308872,0.18921547399847113
2015-10-12,0.49895137130341,0.1955190530031433,0.0671980418412669,0.9335350095796956,252,0.8663369677384287,0.1955190530031433
2015-10-13,0.49863157015276877,0.2011094452538043,0.0735804884017235,0.94564984573091,252,0.8720693573291866,0.2011094452538043
2015-10-14,0.49773967712465617,0.19658605034490848,0.0597625087080722,0.9350960705667626,253,0.8753335618586904,0.19658605034490848
2015-10-15,0.4981617728147276,0.20277793354608978,0.0458058871835406,0.9302885826864392,253,0.8844826955028986,0.20277793354608978
2015-10-16,0.49811050457903483,0.20603392579657123,0.0385053856120828,0.9270639418539266,253,0.8885585562418438,0.20603392579657123
2015-10-19,0.49874033637940945,0.19689034198752894,0.0679982994010845,0.9222754321233492,253,0.8542771327222647,0.19689034198752894
2015-10-20,0.4988288789845632,0.2000190130487362,0.0481623149999012,0.9269775246503392,253,0.878815209650438,0.2000190130487362
2015-10-21,0.49855524202559187,0.197598205810761,0.0514283874539614,0.917633874780564,253,0.8662054873266026,0.197598205810761
2015-10-22,0.4973668213304214,0.19639187587368725,0.0616737011873148,0.8998500611466616,253,0.8381763599593468,0.19639187587368725
2015-10-23,0.4972465435549848,0.2001381540882402,0.0658655357640641,0.8946438863947241,253,0.8287783506306601,0.2001381540882402
2015-10-26,0.49649435568335004,0.20398863519736896,0.0579979344506101,0.9059580597536586,253,0.8479601253030485,0.20398863519736896
2015-10-27,0.4973302357849213,0.20575901934368146,0.0563750131887118,0.9339786931825452,253,0.8776036799938334,0.20575901934368146
2015-10-28,0.4968868238500009,0.20787001492332463,0.0588550735144363,0.950652462108577,253,0.8917973885941407,0.20787001492332463
2015-10-29,0.49659121589338734,0.21238058612155358,0.0525700490090908,0.9631016413925446,253,0.9105315923834538,0.21238058612155358
2015-10-30,0.4973961319938817,0.20616072865129,0.0661931539438546,0.9581711406374644,253,0.8919779866936098,0.20616072865129
2015-11-02,0.49693075465597447,0.2029775602590835,0.0801287692944631,0.96142992306847,253,0.8813011537740069,0.2029775602590835
2015-11-03,0.49795383643070257,0.19423590848579408,0.0760100165660619,0.9526369090454162,253,0.8766268924793543,0.19423590848579408
2015-11-04,0.4979718803230181,0.19629724735754225,0.0652145386350156,0.9524883510375526,253,0.887273812402537,0.19629724735754225
2015-11-05,0.49697791352870563,0.19605893802883542,0.0508243884818334,0.9362614390897804,253,0.8854370506079471,0.19605893802883542
2015-11-06,0.4973331416580656,0.19694451250363593,0.0768332016348836,0.9103898989786652,254,0.8335566973437816,0.19694451250363593
2015-11-09,0.4982220944321228,0.19669312478129833,0.0516448207633414,0.9120630371273852,254,0.8604182163640438,0.19669312478129833
2015-11-10,0.4982353966069762,0.19805467520725514,0.0403470402719744,0.91239121098658,255,0.8720441707146056,0.19805467520725514
2015-11-11,0.4991523288293584,0.2036422389350611,0.0414827094524428,0.9277874345307172,255,0.8863047250782744,0.2036422389350611
2015-11-12,0.49844478686977656,0.20413337823577457,0.0688454626718532,0.9094427937342716,255,0.8405973310624184,0.20413337823577457
2015-11-13,0.49797309223005526,0.20248148702727864,0.0623986252789318,0.9185064169325952,255,0.8561077916536634,0.20248148702727864
2015-11-16,0.4983199970488467,0.20357479537035184,0.0630548264903638,0.920482353325821,255,0.8574275268354572,0.20357479537035184
2015-11-17,0.49855126692804097,0.2027432473136634,0.0567984960527547,0.9298942184440554,255,0.8730957223913007,0.2027432473136634
2015-11-18,0.49837541641713895,0.1996098024091186,0.0793635892348069,0.9303591513088496,255,0.8509955620740427,0.1996098024091186
2015-11-19,0.4975941929487801,0.19997901798580275,0.0670123938773681,0.9363770003309208,255,0.8693646064535526,0.19997901798580275
2015-11-20,0.4974060296160577,0.19930554260301792,0.0877353263130895,0.9189707205847866,255,0.831235394271697,0.19930554260301792
2015-11-23,0.4969479350813925,0.20192828490993303,0.0730404820917468,0.932752967149642,255,0.8597124850578952,0.20192828490993303
2015-11-24,0.4979681319242501,0.1979922895075598,0.0605152762351927,0.9292112281745204,256,0.8686959519393277,0.1979922895075598
2015-11-25,0.49864542127629746,0.20149486018236662,0.0455722756598581,0.9201277468757983,256,0.8745554712159402,0.20149486018236662
2015-11-26,0.49777942445434264,0.20801903918565365,0.0448742707291876,0.9296240315015388,256,0.8847497607723512,0.20801903918565365
2015-11-27,0.4965354893122331,0.20987414981337987,0.0550484556174029,0.9120773966508012,256,0.8570289410333983,0.20987414981337987
2015-11-30,0.49604016118511846,0.21141467098773323,0.057161016615412,0.9287829082101068,256,0.8716218915946948,0.21141467098773323
2015-12-01,0.49537598046608367,0.20765475199948033,0.0599379803973285,0.9485536848254138,256,0.8886157044280854,0.20765475199948033
2015-12-02,0.49559979724753345,0.20854235207660726,0.0654194646763901,0.9393023693052616,256,0.8738829046288714,0.20854235207660726
2015-12-03,0.4958370989264469,0.20437053911531697,0.0436129764509267,0.9273845703411364,257,0.8837715938902098,0.20437053911531697
2015-12-04,0.49591239665311604,0.20782705055908773,0.0401202981794054,0.9481834465662222,257,0.9080631483868168,0.20782705055908773
2015-12-07,0.4966213363243252,0.2153185117939153,0.0267468654529369,0.964148441488644,257,0.9374015760357071,0.2153185117939153
2015-12-08,0.497093962771798,0.21543060429326086,0.0178312436352913,0.9760989609793572,257,0.9582677173440659,0.21543060429326086
2015-12-09,0.49675030588335006,0.19962917646169875,0.0210738474625359,0.9801289660992542,257,0.9590551186367182,0.19962917646169875
2015-12-10,0.4973069699211628,0.2014841404057334,0.0283721483077978,0.9802422273867364,258,0.9518700790789386,0.2014841404057334
2015-12-11,0.4972261730264104,0.20300955032093562,0.0404411843243821,0.9803049943702778,258,0.9398638100458957,0.20300955032093562
2015-12-14,0.4978258957213233,0.2033878694497856,0.0622392718523362,0.9322890995498244,258,0.8700498276974882,0.2033878694497856
2015-12-15,0.4978995554743973,0.2037751422024183,0.0779511812334666,0.94314064968732,258,0.8651894684538535,0.2037751422024183
2015-12-16,0.49794866197644655,0.20289878954105164,0.0598726398490113,0.9568854331120626,258,0.8970127932630514,0.20289878954105164
2015-12-17,0.4986324413111459,0.2022912977277552,0.0476971943996866,0.9631338757764216,258,0.9154366813767351,0.2022912977277552
2015-12-18,0.498437252534279,0.20620616872007203,0.0721627129315476,0.9650059171716672,258,0.8928432042401195,0.20620616872007203
2015-12-21,0.49732097123116853,0.21120306773628927,0.0540094481808943,0.9686855182196152,258,0.914676070038721,0.21120306773628927
2015-12-22,0.4972355072330809,0.2173358077080589,0.0987482594579715,0.9712958901506304,258,0.872547630692659,0.2173358077080589
2015-12-23,0.4978321185257703,0.21008273636335634,0.0859751229387071,0.9600712042077936,258,0.8740960812690864,0.21008273636335634
2015-12-24,0.4975762720961487,0.20933374040854125,0.0666094201729423,0.922241105408828,258,0.8556316852358856,0.20933374040854125
2015-12-25,0.4960830637052156,0.20884988919491623,0.0726771545389002,0.9100279295639973,258,0.837350775025097,0.20884988919491623
2015-12-28,0.4967376674636588,0.20696095472749346,0.071275258343932,0.9043591103782872,258,0.8330838520343552,0.20696095472749346
2015-12-29,0.4971740699692875,0.20198650019034298,0.0830176846873759,0.911022775596306,258,0.82800509090893,0.20198650019034298
2015-12-30,0.4977911603499081,0.19767722764688966,0.071330479766034,0.913391402042526,258,0.842060922276492,0.19767722764688966
2015-12-31,0.49787639856012045,0.19861284934316084,0.0877734652070784,0.9133581483721342,258,0.8255846831650558,0.19861284934316084
2016-01-04,0.49727707615777866,0.1993467003387764,0.0910210971359964,0.8945540127163566,258,0.8035329155803602,0.1993467003387764
2016-01-05,0.498184717432034,0.19103705841791288,0.0801359843415285,0.9102474222137368,258,0.8301114378722083,0.19103705841791288
2016-01-06,0.49781133803365785,0.19816821787053246,0.0708588691050936,0.9075491620902778,258,0.8366902929851842,0.19816821787053246
2016-01-07,0.49854089201595353,0.19373998342288581,0.0726141234470761,0.9271885878467772,258,0.8545744643997011,0.19373998342288581
2016-01-08,0.49837621967081736,0.19394668744597546,0.0814780969414865,0.9514590585514974,258,0.8699809616100109,0.19394668744597546
2016-01-11,0.49793900619284676,0.19850996205073362,0.0888914644958414,0.962420846588352,258,0.8735293820925106,0.19850996205073362
2016-01-12,0.49797496245541284,0.20337952748033092,0.0931151429959052,0.9723430643793156,258,0.8792279213834104,0.20337952748033092
2016-01-13,0.4963488572780584,0.18546874568867236,0.0895904281987294,0.8910004097571669,258,0.8014099815584375,0.18546874568867236
2016-01-14,0.4975659048455539,0.1902918544783656,0.075291154466511,0.9249316539855365,258,0.8496404995190254,0.1902918544783656
2016-01-15,0.49772622822388424,0.2005600926957046,0.0866524363095832,0.9014887370665664,258,0.8148363007569832,0.2005600926957046
2016-01-18,0.4968469550242387,0.20289264083525937,0.0802513122583439,0.8834266778962196,258,0.8031753656378757,0.20289264083525937
2016-01-19,0.4932313033430125,0.1969592068587462,0.0655077600160431,0.9161412510134772,258,0.8506334909974341,0.1969592068587462
2016-01-20,0.49516264926572473,0.1966660687995386,0.068046717077798,0.9414950770110356,258,0.8734483599332377,0.1966660687995386
2016-01-21,0.49637941620782544,0.2020900212699063,0.085215414706917,0.9571056674108808,259,0.8718902527039638,0.2020900212699063
2016-01-22,0.4949616055494148,0.2042076240233542,0.0633719562610459,0.9700914423028436,259,0.9067194860417978,0.2042076240233542
2016-01-25,0.49501028105779504,0.20859283190278402,0.0546419695355807,0.9761470671974828,259,0.9215050976619021,0.20859283190278402
2016-01-26,0.4963498961032676,0.19530086348907413,0.0737297679769438,0.8857161677665438,259,0.8119863997896,0.19530086348907413
2016-01-27,0.49724171110589477,0.1934829873921045,0.0700706478643372,0.8979282607554919,259,0.8278576128911548,0.1934829873921045
2016-01-28,0.496160519754705,0.20070493746574164,0.064801620539348,0.9218198981051482,261,0.8570182775658002,0.20070493746574164
2016-01-29,0.4967968458532259,0.2031240953368667,0.0547840919421297,0.931148915326858,261,0.8763648233847282,0.2031240953368667
2016-02-01,0.496897445907346,0.20381373039860287,0.0618954769793854,0.9337270743858052,261,0.8718315974064198,0.20381373039860287
2016-02-02,0.49728812995498656,0.20709608879531125,0.0502726603282514,0.9545310482907152,261,0.9042583879624638,0.20709608879531125
2016-02-03,0.49819208663024744,0.21267800915127366,0.0399253632955108,0.9567467464506436,261,0.9168213831551328,0.21267800915127366
2016-02-04,0.4987947244137547,0.21535082439188405,0.0317451139916817,0.9493696258269084,261,0.9176245118352268,0.21535082439188405
2016-02-05,0.49823556467078867,0.21757338915251764,0.0327018708658056,0.9430662187955304,262,0.9103643479297249,0.21757338915251764
2016-02-15,0.49721184646014976,0.2112612257256539,0.0314724271274421,0.9600022347824468,262,0.9285298076550047,0.2112612257256539
2016-02-16,0.4981412309670475,0.21034116454738944,0.0324758709580842,0.9541777350536552,262,0.921701864095571,0.21034116454738944
2016-02-17,0.49843969025935425,0.20690651565501925,0.0616540334139387,0.9522853038478556,262,0.8906312704339169,0.20690651565501925
2016-02-18,0.49895979349985053,0.20521777889217194,0.0525969418157486,0.9388160007655962,262,0.8862190589498476,0.20521777889217194
2016-02-19,0.4989866313607571,0.21385416608221244,0.0523391000454086,0.9515331239783826,262,0.899194023932974,0.21385416608221244
2016-02-22,0.49868339525976024,0.2137062018309979,0.0528414513116333,0.9535861852040796,262,0.9007447338924462,0.2137062018309979
2016-02-23,0.49816167644182435,0.21546558563970813,0.0419697551903465,0.941493684112192,263,0.8995239289218455,0.21546558563970813
2016-02-24,0.498774450954855,0.21666837111372123,0.0305243660555537,0.9495454077164532,263,0.9190210416608995,0.21666837111372123
2016-02-25,0.49950164161170124,0.21715036800197138,0.0519303774764783,0.9451984326325548,263,0.8932680551560764,0.21715036800197138
2016-02-26,0.4996677610681062,0.2133588198669621,0.051404511196778,0.9583765632183352,263,0.9069720520215572,0.2133588198669621
2016-02-29,0.49977850737237617,0.2122644776913901,0.0571704374890899,0.9595283958228872,263,0.9023579583337973,0.2122644776913901
2016-03-01,0.49921376863780265,0.21482857225801266,0.0572743097962297,0.9653560952870714,263,0.9080817854908417,0.21482857225801266
2016-03-02,0.4975453438216728,0.21103126613402218,0.0652099002234699,0.9434420300511028,263,0.878232129827633,0.21103126613402218
2016-03-03,0.4990045881823726,0.20523832675409684,0.0812937796347048,0.9360126354068744,263,0.8547188557721697,0.20523832675409684
2016-03-04,0.49832687709763257,0.20606591816832492,0.0810003279584016,0.947800704566956,264,0.8668003766085544,0.20606591816832492
2016-03-07,0.49728509656163095,0.21062664017723123,0.0674359192142344,0.9432834419740532,264,0.8758475227598188,0.21062664017723123
2016-03-08,0.4969129251599102,0.21247004755899476,0.0654727296335785,0.9494175692220164,264,0.8839448395884378,0.21247004755899476
2016-03-09,0.4963424619364827,0.21369714389858577,0.0570841869976856,0.9470845215038342,264,0.8900003345061486,0.21369714389858577
2016-03-10,0.4975616412845782,0.21457131421869174,0.0526122138133479,0.9410050656060324,264,0.8883928517926845,0.21457131421869174
2016-03-11,0.49900936420519704,0.218844811561822,0.0552031759909476,0.938147521202832,263,0.8829443452118844,0.218844811561822
2016-03-14,0.49997814573447474,0.21100575666939242,0.0506741055022521,0.9448996334389552,263,0.8942255279367031,0.21100575666939242
2016-03-15,0.4993468608792017,0.2128511336569795,0.0466718244923614,0.9594350046554913,263,0.9127631801631299,0.2128511336569795
2016-03-16,0.4982825226310556,0.21401490243351273,0.042653011199592,0.9639823107834932,263,0.9213292995839012,0.21401490243351273
2016-03-17,0.4978953221827368,0.21605952256254202,0.0469894034989518,0.9606331208044282,263,0.9136437173054764,0.21605952256254202
2016-03-18,0.4976371885505242,0.2100923394830843,0.0422027885126392,0.9545606693736828,263,0.9123578808610435,0.2100923394830843
2016-03-21,0.49842479236065484,0.2117841232463409,0.0462642916374134,0.948078614176156,263,0.9018143225387426,0.2117841232463409
2016-03-22,0.49671566210384577,0.20863235683343245,0.0391601995429851,0.9346755700277654,264,0.8955153704847802,0.20863235683343245
2016-03-23,0.49749298107876644,0.20398580697066107,0.0375574597779201,0.925575698396312,264,0.8880182386183919,0.20398580697066107
2016-03-24,0.49672916588238686,0.19757066528157358,0.0478160362567346,0.9244836951206624,264,0.8766676588639278,0.19757066528157358
2016-03-25,0.49750198359779385,0.19467585002481433,0.0490202146466938,0.9191796062593804,264,0.8701593916126866,0.19467585002481433
2016-03-28,0.49801719540806505,0.19500816836215915,0.0534517185500024,0.9305382467163186,264,0.8770865281663162,0.19500816836215915
2016-03-29,0.49740099105753294,0.1921388100070486,0.0658861477743187,0.9117455555058136,264,0.8458594077314949,0.1921388100070486
2016-03-30,0.49731130442080107,0.1889447397703019,0.0649566032955229,0.8972289979327542,264,0.8322723946372313,0.1889447397703019
2016-03-31,0.4978900759567366,0.19578441845940528,0.0777756808319641,0.8996880275892285,264,0.8219123467572644,0.19578441845940528
2016-04-01,0.4956920299996388,0.199416901859063,0.0743586565884854,0.9232149765352432,264,0.8488563199467578,0.199416901859063
2016-04-04,0.49455401741942107,0.20219013149068482,0.0495724377256569,0.9230699586049268,264,0.8734975208792699,0.20219013149068482
2016-04-05,0.4931393707797393,0.20171283674441115,0.0330482918171046,0.9148563830518254,264,0.8818080912347208,0.20171283674441115
2016-04-06,0.49317833452761994,0.2020528971839546,0.0393732350064959,0.9023681255233014,264,0.8629948905168054,0.2020528971839546
2016-04-07,0.4938527348482892,0.20466182886366394,0.0526251035739061,0.9297937215454812,264,0.8771686179715751,0.20466182886366394
2016-04-08,0.4949631306437354,0.206016484341958,0.0503982932246872,0.9354518346304886,265,0.8850535414058014,0.206016484341958
2016-04-11,0.4963258315550386,0.20279398132319207,0.0532129411831737,0.92335452946499,265,0.8701415882818163,0.20279398132319207
2016-04-12,0.49595718278946216,0.19692642988556538,0.0589788162824008,0.9489030196305798,265,0.889924203348179,0.19692642988556538
2016-04-13,0.4966710749585249,0.19417941382528883,0.0494586278380718,0.9445948941037188,265,0.895136266265647,0.19417941382528883
2016-04-14,0.49778071663270346,0.1977029518484872,0.0657703688501263,0.9566129255535112,265,0.8908425567033849,0.1977029518484872
2016-04-15,0.49756809679644176,0.1974901762820856,0.0688391477209793,0.9583768709917134,265,0.8895377232707341,0.1974901762820856
2016-04-19,0.49677433608321603,0.20386646326997876,0.0534973278846729,0.941832996365721,266,0.8883356684810482,0.20386646326997876
2016-04-20,0.49658213025958126,0.20118676570113586,0.0572111463456167,0.9281529560066258,266,0.8709418096610091,0.20118676570113586
2016-04-21,0.49554340164995203,0.19813747429808806,0.0553940408634801,0.9381337166906636,267,0.8827396758271835,0.19813747429808806
2016-04-22,0.4970289344270357,0.19757495060804592,0.0657514157124145,0.9376705194463504,267,0.8719191037339359,0.19757495060804592
2016-04-25,0.4957970673895371,0.1968693686182013,0.0663733705446198,0.9508279653327778,267,0.884454594788158,0.1968693686182013
2016-04-26,0.49529690423568257,0.20020278062840288,0.0442489136964132,0.9494746638220196,267,0.9052257501256065,0.20020278062840288
2016-04-27,0.49654954295612547,0.203764872372342,0.0395811913611848,0.9383466531951996,267,0.8987654618340148,0.203764872372342
2016-04-28,0.49738582210258886,0.20940677025437765,0.032037178421368,0.941653626194226,267,0.909616447772858,0.20940677025437765
2016-04-29,0.4973120351446728,0.21464831734712392,0.0371111120156661,0.9419691228567428,267,0.9048580108410768,0.21464831734712392
2016-05-04,0.49694539716089037,0.2102846751947279,0.0361043777069833,0.9369740466146784,267,0.9008696689076952,0.2102846751947279
2016-05-05,0.4967009718383687,0.21056894788512187,0.0403297527167064,0.9443173936893192,267,0.9039876409726129,0.21056894788512187
2016-05-06,0.49780064788598016,0.2079870739463963,0.0381646972994354,0.9452138566296352,267,0.9070491593301998,0.2079870739463963
2016-05-09,0.49758499864761546,0.2062776843843239,0.0342982864978328,0.9328934553492744,267,0.8985951688514415,0.2062776843843239
2016-05-10,0.4974448195080239,0.21259789966118997,0.029796841281847,0.9418763843888174,267,0.9120795431069704,0.21259789966118997
2016-05-11,0.497667615514807,0.2207237742041967,0.0324431772062912,0.9360936902098465,267,0.9036505130035553,0.2207237742041967
2016-05-12,0.4981312038083766,0.21663815412744022,0.046110894031144,0.957323837425758,267,0.911212943394614,0.21663815412744022
2016-05-13,0.49875413586598544,0.21465444632640915,0.0507907213332921,0.9682539347766072,267,0.917463213443315,0.21465444632640915
2016-05-16,0.4979067976417654,0.21253946310528496,0.0618766958520304,0.9750480777173768,267,0.9131713818653464,0.21253946310528496
2016-05-17,0.49829065855968213,0.21307826810513456,0.0476339230292467,0.9137953912967872,267,0.8661614682675405,0.21307826810513456
2016-05-18,0.4979152594494016,0.20598297864103407,0.0580273213605871,0.9211676563004288,267,0.8631403349398418,0.20598297864103407
2016-05-19,0.4973475466973763,0.20703991171583205,0.0663224820994889,0.9235568856404353,267,0.8572344035409464,0.20703991171583205
2016-05-20,0.49823169779198523,0.2032978938871455,0.0512801373223224,0.9189627357789648,267,0.8676825984566424,0.2032978938871455
2016-05-23,0.497875952270937,0.1991178568861494,0.0423783146102871,0.9208788504930662,267,0.8785005358827791,0.1991178568861494
2016-05-24,0.49763878859023825,0.19547645369990202,0.0414847239173848,0.9346501725283052,267,0.8931654486109204,0.19547645369990202
2016-05-25,0.4971632327912673,0.19714472403018343,0.0364948664496389,0.9425445594512144,267,0.9060496930015755,0.19714472403018343
2016-05-26,0.4968461955919533,0.19452553931003613,0.0306430422793181,0.9303584482083004,267,0.8997154059289822,0.19452553931003613
2016-05-27,0.49695228413758247,0.19625156882387274,0.0298804906937312,0.9523120593474842,267,0.922431568653753,0.19625156882387274
2016-05-30,0.49765431622356027,0.19928079107284413,0.033103001328281,0.9036521709822728,267,0.8705491696539918,0.19928079107284413
2016-05-31,0.49717358454681526,0.20112081744223673,0.0498464453289129,0.8978893260982026,267,0.8480428807692897,0.20112081744223673
2016-06-01,0.49653444535258584,0.19726576021653247,0.0629776391861407,0.8917172080018176,267,0.8287395688156769,0.19726576021653247
2016-06-02,0.49768963022879165,0.1936359816175462,0.054533809580284,0.9100900986229415,267,0.8555562890426576,0.1936359816175462
2016-06-03,0.49687847580723665,0.18780675721264162,0.0635538490170699,0.922349755806226,267,0.8587959067891562,0.18780675721264162
2016-06-06,0.4972900530476155,0.19449611035688796,0.0562057106649458,0.9387492467825276,267,0.8825435361175817,0.19449611035688796
2016-06-07,0.49756443787453475,0.19763739519360432,0.0550805366690478,0.9377396108118576,267,0.8826590741428099,0.19763739519360432
2016-06-08,0.49806241871486173,0.1969570464059118,0.0805379894527848,0.9339822042982312,267,0.8534442148454464,0.1969570464059118
2016-06-09,0.4971270014646168,0.19736408373432823,0.0785764448802492,0.9344827598429007,267,0.8559063149626516,0.19736408373432823
2016-06-10,0.4974557368192023,0.19735546749911537,0.0523842965868328,0.9311646071792354,267,0.8787803105924026,0.19735546749911537
2016-06-13,0.49704119827724325,0.19387685707531727,0.0387107431789572,0.9301198391178738,267,0.8914090959389166,0.19387685707531727
2016-06-14,0.4973985346942866,0.19442573111621544,0.039643640106204,0.9479187054784348,267,0.9082750653722308,0.19442573111621544
2016-06-15,0.4973205102058046,0.199315522804793,0.0577297992410224,0.9589779397457858,267,0.9012481405047634,0.199315522804793
2016-06-16,0.49758474264666086,0.20023277639178846,0.0485494259087295,0.9192726061999728,267,0.8707231802912433,0.20023277639178846
2016-06-17,0.4974446488407208,0.19730938747686852,0.0973924130267122,0.92007862179889,267,0.8226862087721778,0.19730938747686852
2016-06-20,0.4967151548818562,0.1995795369434384,0.0782110077984552,0.934068859808216,267,0.8558578520097607,0.1995795369434384
2016-06-21,0.49622882557594644,0.19721961459424125,0.071682645098179,0.9332755080450512,267,0.8615928629468722,0.19721961459424125
2016-06-22,0.4955847430266221,0.1957175880240451,0.05493497958598,0.9325438081187406,267,0.8776088285327606,0.1957175880240451
2016-06-23,0.4967426221495867,0.20002901768586345,0.0498059939231135,0.9432130905791836,267,0.8934070966560701,0.20002901768586345
2016-06-24,0.49656578849749955,0.2080959189899454,0.0597191474628895,0.958354181585761,267,0.8986350341228715,0.2080959189899454
2016-06-27,0.49484060365463234,0.1926654975592222,0.0700828470530935,0.9696964385048898,268,0.8996135914517963,0.1926654975592222
2016-06-28,0.4962477069955328,0.19092689818232345,0.0509041466978595,0.9772960621803396,268,0.9263919154824801,0.19092689818232345
2016-06-29,0.4965568517384258,0.19831808719441546,0.057139657737638,0.979842070317528,268,0.92270241257989,0.19831808719441546
2016-06-30,0.49581062842543644,0.18952539815909875,0.0646082566725725,0.9638341074726472,268,0.8992258508000747,0.18952539815909875
2016-07-01,0.4959492239754957,0.190619875102879,0.1012951854201944,0.9645686502526324,268,0.8632734648324379,0.190619875102879
2016-07-04,0.4960416210088685,0.195602745183402,0.1088619206301977,0.9675740687096344,268,0.8587121480794366,0.195602745183402
2016-07-05,0.4945039378091958,0.19731938776977542,0.0867135030646812,0.9522153091243142,268,0.865501806059633,0.19731938776977542
2016-07-06,0.4941221697919198,0.19074243918445558,0.0799468894553104,0.8703627208596277,268,0.7904158314043174,0.19074243918445558
2016-07-07,0.4945061472148366,0.1920887600805927,0.0611625977258186,0.9041499669192076,268,0.842987369193389,0.1920887600805927
